D_affect,P,N,Qualite,Horaire,Type,R,Jour,Arrêt,Placement,Jr_pl
29-Mar-22,886N,2067N,,Nuit,,201327831,2,15-Apr-22,,
29-Mar-22,701N,922761040,,Nuit,,2231N,2,13-Apr-22,,
01-Apr-22,895N,739,,Nuit,,7195,2,13-Feb-23,,
27-Mar-22,216N,2041N,,Nuit,,,,28-May-22,,
03-Apr-22,4562,922760512,,Jour,,,,,,
04-Apr-22,4449,922760769,,Jour,,922761103,4,10-Apr-22,,
22-Mar-22,3333,391J,,Jour,,10029,6,16-Aug-22,,
03-Apr-22,4813,922761516,,Jour,,,,07-Sep-22,,
03-Apr-22,93J,201328269,,Jour,,1557J,5,30-Nov-22,,
03-Apr-22,3320,922761294,,Jour,,,5,26-Jun-22,,
02-Apr-22,4860,922761514,,Jour,,,,26-Jul-22,,
01-Apr-22,4882,922761519,,Nuit,,,,04-Aug-22,,
01-Apr-22,4882,2067N,,Nuit,,,,02-Apr-22,,
01-Apr-22,4883,2067N,,Jour,,,,01-Apr-22,,
01-Apr-22,4884,922761505,,Nuit,,,,04-Aug-22,,
01-Apr-22,4885,922761520,,Nuit,,,,03-Aug-22,,
01-Apr-22,4886,2067N,,Jour,,,,02-Apr-22,,
02-Apr-22,4887,922761521,,Jour,,,,23-Apr-22,,
02-Apr-22,4888,1156J,,Nuit,,,,22-Apr-22,,
02-Apr-22,4877,1026N,,Nuit,,9184,3,03-Apr-22,,
02-Apr-22,3430,2067N,,Nuit,,1339N,2,08-Apr-22,,
31-Mar-22,4880,2067N,,Nuit,,,,01-Apr-22,,
02-Apr-22,48N,2067N,,Nuit,,,,10-Aug-22,,
01-Apr-22,24N,922761518,,Nuit,,922760991,2,10-Apr-22,,
03-Apr-22,4882,922761515,,Nuit,,,,04-Apr-22,,
03-Apr-22,4886,564J,,Jour,,,,04-Apr-22,,
02-Apr-22,4421,6337,,Nuit,,922761436,2,09-Jun-22,,
01-Apr-22,4036,9000,,Nuit,,201328271,1,28-Jun-22,,
04-Apr-22,2871,5313,,Nuit,,7043,1,19-Oct-22,,
04-Apr-22,7N,7953,,Nuit,,,1,12-Apr-22,,
04-Apr-22,899N,9141,,Nuit,,,4,12-Apr-22,,
04-Apr-22,979N,1293N,,Nuit,,,3,12-Apr-22,,
04-Apr-22,3836,9468,,Nuit,,,5,27-Apr-22,,
04-Apr-22,33J,565N,,Jour,,,7,12-Apr-22,,
04-Apr-22,322N,922760930,,Nuit,,,2,10-Apr-22,,
04-Apr-22,326N,9345,,Nuit,,549J,3,15-Feb-23,,
04-Apr-22,326N,1084N,,Nuit,,549J,1,01-Jan-23,,
04-Apr-22,326N,2424N,,Nuit,,549J,2,06-Jun-22,,
04-Apr-22,23J,7443,,Jour,,549J,6,29-Jun-22,,
04-Apr-22,23J,964J,,Jour,,549J,7,16-Jun-22,,
04-Apr-22,23J,696J,,Jour,,549J,5,10-Jul-22,,
28-Mar-22,4468,6059,,Nuit,,7015,4,02-Oct-22,,
02-Apr-22,4318,9263,,Nuit,,922760616,3,14-Oct-22,,
01-Apr-22,4609,201328028,,Nuit,,9186,3,19-Apr-22,,
30-Mar-22,3931,7719,,Nuit,,9359,2,,,
04-Apr-22,373N,1161N,,Nuit,,922760992,1,29-May-22,,
26-Mar-22,3507,426N,,Nuit,,4803,2,15-Apr-22,,
02-Apr-22,4889,922761410,,Nuit,,,,06-May-22,,
04-Apr-22,4890,2067N,,Nuit,,,,05-Apr-22,,
05-Apr-22,704J,2067N,,Jour,,1483N,7,07-Apr-22,1483N,1
05-Apr-22,168N,2005N,,Nuit,,7195,5,25-Apr-22,,
05-Apr-22,3529,2067N,,Jour,,9186,5,06-Apr-22,,
31-Mar-22,280N,301N,,Nuit,,6041,3,26-Sep-22,,
31-Mar-22,586N,697N,,Nuit,,922761360,1,02-Feb-23,,
28-Mar-22,367N,922761513,,Nuit,,922760778,6,14-Apr-22,,
02-Apr-22,4111,7226,,Nuit,,,,08-Apr-22,,
05-Apr-22,2206,10218,,Jour,,1740N,7,24-Apr-22,,
04-Apr-22,2317,2067N,,Jour,,,7,12-Apr-22,,
05-Apr-22,108N,8548,,Nuit,,566N,3,30-Apr-22,,
05-Apr-22,2825,201327520,,Nuit,,693N,3,23-Apr-22,,
06-Apr-22,4660,2067N,,Nuit,,,4,,,
06-Apr-22,4582,2067N,,Jour,,1799N,5,01-May-22,,
06-Apr-22,2098,2067N,,Jour,,339N,6,24-Apr-22,,
06-Apr-22,770J,5849,,Jour,,1156J,6,24-Apr-22,,
06-Apr-22,770J,2015J,,Jour,,1156J,7,24-Apr-22,,
06-Apr-22,770J,8737,,Jour,,1156J,5,24-Apr-22,,
06-Apr-22,223N,241N,,Nuit,,1156J,2,24-Apr-22,,
06-Apr-22,223N,1163N,,Nuit,,1156J,1,24-Apr-22,,
06-Apr-22,3905,7497,,Nuit,,,3,22-Jun-22,,
03-Apr-22,4581,718N,,Nuit,,9374,2,22-Jan-23,,
06-Apr-22,112N,922759985,,Nuit,,8792,4,24-Apr-22,,
07-Apr-22,168N,922760710,,Nuit,,7519,2,25-Apr-22,,
05-Apr-22,2249,10210,,Nuit,,201327819,5,20-Aug-22,,
07-Apr-22,4548,1882N,,Nuit,,,3,17-May-22,,
07-Apr-22,4510,2067N,,Nuit,,1799N,2,08-Apr-22,,
04-Apr-22,4890,922761529,,Nuit,,,,18-Jul-22,,
06-Apr-22,4890,922761528,,Nuit,,,,18-Jul-22,,
05-Apr-22,4885,922761515,,Nuit,,,,05-Aug-22,,
05-Apr-22,4882,564J,,Nuit,,,,03-Aug-22,,
05-Apr-22,4886,922761497,,Jour,,,,26-Jun-22,,
04-Apr-22,3168,922760174,,Jour,,922760270,7,19-May-22,,
05-Apr-22,4728,922761527,,Jour,,9172,5,01-May-22,,
05-Apr-22,451J,922761159,,Jour,,10029,1,06-May-22,,
09-Apr-22,3256,8687,,Nuit,,,5,20-Apr-22,,
08-Apr-22,3256,2034N,,Nuit,,1421N,6,20-Apr-22,,
08-Apr-22,4502,403J,,Jour,,1N,1,22-Apr-22,1N,7
08-Jul-22,704J,201327939,,Jour,,1483N,7,20-Dec-22,1483N,1
06-Apr-22,4430,476J,,Jour,,1399J,6,19-Feb-23,,
03-Apr-22,4358,5791,,Jour,,922759877,6,06-Jun-22,,
29-Mar-22,2759,1064J,,Jour,,,7,10-Jan-23,,
01-Apr-22,2047,1264N,,Jour,,1036N,7,23-Sep-22,,
04-Apr-22,4891,6789,,Jour,,9172,7,05-Apr-22,,
04-Apr-22,4892,1724N,,Nuit,,9172,2,09-Apr-22,,
02-Apr-22,258J,922760133,,Jour,,1625J,7,13-Apr-22,,
03-Apr-22,3715,201327795,,Jour,,201328324,2,08-May-22,,
04-Apr-22,4561,922761271,,Jour,,922761471,2,21-Jun-23,,
04-Apr-22,4878,922761230,,Jour,,,3,19-Apr-22,,
02-Apr-22,3462,922760012,,Jour,,,7,14-Nov-22,,
07-Apr-22,4893,922761534,,Nuit,,5911,3,,,
07-Apr-22,4894,10137,,Nuit,,922761324,3,10-Apr-22,,
06-Apr-22,2780,2067N,,Nuit,,1311N,7,07-Apr-22,,
08-Apr-22,2780,5399,,Nuit,,1311N,7,28-Apr-22,,
07-Apr-22,4447,922760605,,Nuit,,,4,08-Apr-22,,
07-Apr-22,4865,382N,,Nuit,,9422,4,,,
08-Apr-22,459N,922760605,,Nuit,,922760761,4,08-Mar-23,,
08-Apr-22,3331,2067N,,Jour,,922761362,6,08-Apr-22,,
08-Apr-22,4584,1128J,,Jour,,922761470,6,18-May-22,,
08-Apr-22,4024,922761531,,Jour,,7583,6,04-Apr-22,,
07-Apr-22,4895,9746,,Nuit,,922761362,3,29-Jun-22,,
07-Apr-22,4896,2067N,,Jour,,,,08-Apr-22,,
08-Apr-22,602J,922760046,,Jour,,,3,16-Apr-22,,
08-Apr-22,3473,922761532,,Jour,,922760130,7,04-Jan-23,,
08-Apr-22,2478,649J,,Jour,,10244,1,12-Feb-23,,
08-Apr-22,665N,2067N,,Nuit,,6564,2,09-Apr-22,,
08-Apr-22,4030,922761486,,Nuit,,922760416,2,10-May-22,,
08-Apr-22,3632,2067N,,Nuit,,2074N,5,15-May-22,,
08-Apr-22,2741,2067N,,Nuit,,,3,20-Apr-22,,
08-Apr-22,4410,922761046,,Nuit,,9832,3,,,
08-Apr-22,904N,922760196,,Nuit,,,3,12-Apr-22,,
08-Apr-22,744N,5088,,Nuit,,,1,12-Apr-22,,
08-Apr-22,3776,9816,,Jour,,,7,12-Apr-22,,
08-Apr-22,3934,201328219,,Nuit,,,2,12-Apr-22,,
08-Apr-22,3935,922761189,,Jour,,,6,12-Apr-22,,
08-Apr-22,4414,922761336,,Nuit,,,4,26-Jun-22,,
08-Apr-22,4391,922760214,,Nuit,,,1,12-Apr-22,,
08-Apr-22,4057,201327871,,Nuit,,,4,12-Apr-22,,
08-Apr-22,2155,285N,,Nuit,,,2,12-Apr-22,,
08-Apr-22,2155,5738,,Nuit,,,3,12-Apr-22,,
08-Apr-22,78J,6006,,Jour,,,7,10-May-22,,
08-Apr-22,4392,8839,,Jour,,,6,12-Apr-22,,
08-Apr-22,4324,1292J,,Jour,,,7,12-Apr-22,,
08-Apr-22,2523,201327814,,Jour,,,6,12-Apr-22,,
08-Apr-22,799N,922760609,,Nuit,,,3,12-Apr-22,,
08-Apr-22,314N,922761067,,Nuit,,,2,12-Apr-22,,
08-Apr-22,3903,9055,,Nuit,,,1,12-Apr-22,,
08-Apr-22,551N,922761448,,Nuit,,,4,12-Apr-22,,
08-Apr-22,4777,2067N,,Nuit,,9133,2,14-Apr-22,,
08-Apr-22,4445,2067N,,Nuit,,,4,10-Apr-22,,
06-Apr-22,2616,2067N,,Nuit,,6835,5,07-Apr-22,,
05-Apr-22,4621,922761511,,Nuit,,,,,,
08-Apr-22,47N,922761535,,Nuit,,922761167,1,13-Sep-22,,
06-Apr-22,781N,922761537,,Nuit,,,1,07-Sep-22,,
06-Apr-22,4891,818J,,Jour,,9172,7,29-May-22,,
07-Apr-22,3529,6789,,Jour,,9186,5,16-Jun-22,,
10-Apr-22,80J,2067N,,Jour,,922760616,6,12-Apr-22,,
10-Apr-22,126N,8805,,Nuit,,1509J,2,28-Apr-22,,
10-Apr-22,4386,10137,,Nuit,,922761033,4,26-Jul-22,,
10-Apr-22,116N,7547,,Nuit,,922761449,2,15-Jun-22,,
10-Apr-22,1017N,1253J,,Nuit,,8543,2,,,
10-Apr-22,4859,456N,,Nuit,,7826,4,23-Apr-22,,
10-Apr-22,4367,201327629,,Nuit,,8679,3,22-Jun-22,,
10-Apr-22,4367,201327911,,Nuit,,,5,16-Aug-22,,
10-Apr-22,4574,374N,,Nuit,,922760828,4,01-Jul-22,,
30-Mar-22,954N,922760532,,Nuit,,350N,3,18-Apr-22,,
10-Apr-22,4366,2067N,,Jour,,5048,1,11-Apr-22,,
07-Apr-22,859N,201327587,,Nuit,,5131,3,14-Mar-23,,
30-Mar-22,299N,2067N,,Nuit,,6151,4,18-Apr-22,,
25-Mar-22,4870,922761504,,Nuit,,8414,5,08-Jan-23,,
25-Mar-22,145N,922760708,,Nuit,,,5,12-Apr-22,,
09-Apr-22,4871,2067N,,Jour,,8414,6,08-Jan-23,8414,7
09-Apr-22,360N,922760128,,Nuit,,922760992,5,29-May-22,,
03-Apr-22,3495,7142,,Nuit,,1311N,1,28-Apr-22,,
06-Apr-22,4838,922760455,,Nuit,,9374,3,24-Apr-22,,
26-Mar-22,3303,7564,,Nuit,,6458,4,18-May-22,,
02-Apr-22,3952,9835,,Nuit,,6275,3,23-Jul-22,,
09-Apr-22,3642,201327554,,Nuit,,922760666,5,15-Dec-22,,
06-Apr-22,386N,7145,,Nuit,,,2,26-Jun-22,,
06-Apr-22,66N,9570,,Nuit,,,3,26-Jun-22,,
06-Apr-22,39N,391N,,Nuit,,,4,20-Apr-22,,
06-Apr-22,3440,922760410,,Jour,,,7,24-Apr-22,,
06-Apr-22,3439,5273,,Nuit,,,1,24-Apr-22,,
06-Apr-22,4545,673J,,Jour,,,6,14-Jun-22,,
11-Apr-22,322N,7338,,Nuit,,,2,12-Apr-22,,
06-Apr-22,952N,922761522,,Nuit,,9094,4,07-Oct-22,,
10-Apr-22,363N,2067N,,Nuit,,7601,3,16-Apr-22,,
10-Apr-22,4169,922759705,,Nuit,,593N,5,25-Mar-23,,
10-Apr-22,58N,2067N,,Nuit,,5131,1,11-Apr-22,,
11-Apr-22,3352,2067N,,Nuit,,9248,1,12-Apr-22,,
09-Apr-22,4708,1724N,,Nuit,,922760989,4,10-Apr-22,,
10-Apr-22,4892,1256N,,Nuit,,9172,2,18-Apr-22,,
09-Apr-22,3430,9762,,Nuit,,1339N,2,03-Aug-22,,
09-Apr-22,2045,5277,,Nuit,,8849,2,08-May-22,,
09-Apr-22,4876,258J,,Jour,,,,08-May-22,,
09-Apr-22,4875,7585,,Nuit,,,,08-May-22,,
09-Apr-22,4875,5233,,Nuit,,,,08-May-22,,
09-Apr-22,2046,2067N,,Jour,,8849,6,13-Apr-22,,
09-Apr-22,4111,201328203,,Nuit,,,,31-May-22,,
06-Apr-22,557N,2067N,,Nuit,,1740N,1,08-Apr-22,,
05-Apr-22,4316,7971,,Nuit,,922761375,,,,
09-Apr-22,4510,7226,,Nuit,,1799N,2,25-Apr-22,,
08-Apr-22,4028,5228,,Nuit,,1311N,4,28-Apr-22,,
09-Apr-22,398N,2067N,,Nuit,,922761413,,08-Jun-22,,
09-Apr-22,767N,922761379,,Nuit,,,,29-Sep-22,,
09-Apr-22,767N,922761450,,Nuit,,,,08-Jun-22,,
04-Apr-22,3949,705N,,Nuit,,6691,1,15-Jun-22,,
24-Mar-22,4869,6845,,Nuit,,,3,31-May-22,,
09-Apr-22,885N,922760961,,Nuit,,922761027,1,15-Apr-22,,
09-Apr-22,3020,2067N,,Nuit,,2074N,4,09-Apr-22,,
09-Apr-22,4050,2067N,,Nuit,,922760838,1,11-Apr-22,,
09-Apr-22,3184,2067N,,Jour,,201327994,3,18-Apr-22,,
09-Apr-22,4217,2067N,,Nuit,,8181,5,15-Apr-22,,
09-Apr-22,2639,2067N,,Nuit,,530J,2,15-Apr-22,,
09-Apr-22,111J,2067N,,Jour,,922761438,5,11-Apr-22,,
11-Apr-22,2359,2067N,,Jour,,9631,6,19-Apr-22,,
11-Apr-22,4159,922761555,,Jour,,,,18-Nov-22,,
11-Apr-22,3938,2067N,,Jour,,749N,6,12-Apr-22,,
08-Apr-22,4861,2067N,,Jour,,,7,10-Apr-22,,
10-Apr-22,4159,2067N,,Jour,,,,11-May-22,,
10-Apr-22,344J,2067N,,Jour,,922761525,4,22-Aug-22,,
10-Apr-22,4425,2067N,,Jour,,201327398,1,10-Apr-22,,
10-Apr-22,4823,2067N,,Jour,,258N,6,21-Apr-22,,
10-Apr-22,297J,2067N,,Jour,,201328070,2,18-Apr-22,,
10-Apr-22,95N,922761426,,Nuit,,10181,1,15-Apr-22,,
11-Apr-22,4449,2067N,,Jour,,922761103,4,19-Apr-22,,
11-Apr-22,2283,8262,,Jour,,,6,20-Apr-22,,
11-Apr-22,4563,8773,,Nuit,,,3,10-Apr-22,,
11-Apr-22,4503,201327510,,Nuit,,,1,15-May-22,,
11-Apr-22,4480,5504,,Jour,,,7,14-Oct-22,,
11-Apr-22,3269,922760316,,Nuit,,,2,20-Apr-22,,
11-Apr-22,2517,2067N,,Nuit,,7208,5,12-Apr-22,,
11-Apr-22,4563,2067N,,Nuit,,,3,12-Apr-22,,
11-Apr-22,924J,2067N,,Jour,,,7,28-Jun-23,,
11-Apr-22,4409,201327444,,Jour,,,4,12-Apr-22,,
11-Apr-22,2582,7438,,Jour,,,1,12-Apr-22,,
11-Apr-22,2582,201328194,,Jour,,,3,12-Apr-22,,
11-Apr-22,2582,922761512,,Jour,,,2,12-Apr-22,,
11-Apr-22,4159,2067N,,Jour,,,5,11-May-22,,
11-Apr-22,255J,2067N,,Jour,,7513,5,18-Apr-22,,
11-Apr-22,3258,922760641,,Jour,,,3,14-Apr-22,,
11-Apr-22,4861,922761758,,Jour,,,7,11-Oct-22,,
11-Apr-22,4485,9898,,Jour,,922760540,3,25-Apr-22,,
08-Apr-22,2616,922761536,,Nuit,,6835,5,17-Apr-22,,
07-Apr-22,4621,922761533,,Nuit,,,,,,
09-Apr-22,4896,409N,,Jour,,,,31-Aug-22,,
11-Apr-22,972N,8729,,Nuit,,922761394,1,14-Oct-22,,
10-Apr-22,665N,629J,,Nuit,,6564,2,23-Apr-22,,
11-Apr-22,4708,201328220,,Nuit,,922760989,4,25-Apr-22,,
11-Apr-22,4445,1724N,,Nuit,,,4,22-Sep-22,,
11-Apr-22,4697,8619,,Nuit,,922760616,1,30-Apr-22,,
11-Apr-22,4260,9445,,Nuit,,6806,2,,,
12-Apr-22,4897,9568,,Nuit,,,,23-Apr-22,,
12-Apr-22,4898,2067N,,Jour,,,,23-Apr-22,,
12-Apr-22,4899,922760152,,Nuit,,,,29-Apr-22,,
12-Apr-22,4899,7704,,Nuit,,,,29-Apr-22,,
12-Apr-22,4900,922760855,,Jour,,,,29-Apr-22,,
11-Apr-22,4894,2067N,,Nuit,,922761324,3,12-Apr-22,,
11-Apr-22,24N,2067N,,Nuit,,922760991,2,12-Apr-22,,
11-Apr-22,504N,922761501,,Nuit,,2090N,3,26-Jun-22,,
12-Apr-22,521J,922761539,,Jour,,,7,12-Apr-22,,
06-Apr-22,344J,201327734,,Jour,,922761526,,28-Aug-22,,
06-Apr-22,344J,5749,,Jour,,922761526,,09-Aug-22,,
06-Apr-22,344J,8595,,Jour,,922761526,,01-May-22,,
06-Apr-22,344J,922761455,,Jour,,922761526,,15-May-22,,
06-Apr-22,344J,1414J,,Jour,,922761526,,07-Apr-22,,
06-Apr-22,339J,922761469,,Jour,,922761526,,12-Oct-22,,
06-Apr-22,339J,2067N,,Jour,,922761525,1,01-Feb-23,,
06-Apr-22,339J,2067N,,Jour,,922761525,2,01-Feb-23,,
06-Apr-22,339J,2067N,,Jour,,922761525,3,01-Feb-23,,
06-Apr-22,344J,2067N,,Jour,,922761525,5,18-Jan-23,,
06-Apr-22,646J,922761092,,Jour,,922761524,,08-Jun-22,,
06-Apr-22,646J,10436,,Jour,,922761524,,09-May-22,,
06-Apr-22,646J,9850,,Jour,,922761524,,12-Apr-23,,
06-Apr-22,646J,922761460,,Jour,,922761524,,12-Nov-22,,
06-Apr-22,646J,922761453,,Jour,,922761524,,03-Mar-23,,
06-Apr-22,646J,922761466,,Jour,,922761524,,04-Feb-23,,
11-Apr-22,4808,922761140,,Jour,,922760610,7,18-May-22,,
23-Mar-22,4853,922761494,,Nuit,,,,20-Apr-22,,
11-Apr-22,361N,922761205,,Nuit,,922761025,2,19-Oct-22,,
12-Apr-22,331N,2067N,,Nuit,,922761509,,07-Jul-22,,
12-Apr-22,2794,2067N,,Nuit,,201327393,3,15-Apr-22,,
12-Apr-22,3610,201328005,,Jour,,378J,6,15-Apr-22,,
12-Apr-22,3588,9447,,Jour,,,3,01-May-22,,
12-Apr-22,465J,2067N,,Jour,,4951,7,13-Apr-22,,
12-Apr-22,4494,2067N,,Jour,,922760725,7,18-Apr-22,,
12-Apr-22,4366,922760611,,Jour,,5048,1,24-Mar-23,,
12-Apr-22,363J,2067N,,Jour,,,7,15-Apr-22,,
12-Apr-22,4622,922760875,,Jour,,,,13-Apr-22,,
12-Apr-22,4628,9914,,Jour,,6883,5,25-Jul-22,,
13-Apr-22,4901,2067N,,Jour,,,,18-Apr-22,,
31-Mar-22,682N,8871,,Nuit,,378J,3,20-Apr-22,,
12-Apr-22,682N,922760677,,Nuit,,9865,2,06-Nov-22,,
12-Apr-22,4809,922761312,,Nuit,,922760131,2,24-Dec-22,,
12-Apr-22,4809,922761327,,Nuit,,922760131,3,24-Dec-22,,
12-Apr-22,4810,922760676,,Jour,,922760131,6,24-Dec-22,,
12-Apr-22,4810,922760228,,Jour,,922760131,7,24-Dec-22,,
13-Apr-22,7N,7953,,Nuit,,5648,1,23-Aug-22,,
13-Apr-22,322N,7338,,Nuit,,5648,2,23-Aug-22,,
13-Apr-22,979N,1293N,,Nuit,,5648,3,23-Aug-22,,
13-Apr-22,899N,9141,,Nuit,,5648,4,15-Jun-22,,
13-Apr-22,145N,922760708,,Nuit,,5648,5,23-Aug-22,,
13-Apr-22,33J,565N,,Jour,,5648,7,23-Aug-22,,
13-Apr-22,4626,8400,,Jour,,922761394,7,10-Jan-23,,
13-Apr-22,4650,922760963,,Jour,,922761471,1,,,
13-Apr-22,4567,7522,,Jour,,922761471,3,,,
13-Apr-22,2518,201327760,,Jour,,922761471,7,,,
13-Apr-22,521J,922761539,,Jour,,922760838,7,16-Aug-22,,
13-Apr-22,3806,201328300,,Jour,,,6,13-May-22,,
13-Apr-22,4147,8330,,Jour,,922761141,5,18-Sep-22,,
13-Apr-22,4850,922759913,,Jour,,922760586,6,23-Feb-23,,
13-Apr-22,4204,2324N,,Jour,,922761471,6,,,
07-Apr-22,773J,7336,,Jour,,,4,12-Apr-22,,
13-Apr-22,3171,922759944,,Jour,,1088J,7,18-Apr-22,,
13-Apr-22,773J,922761493,,Jour,,922761525,6,01-Feb-23,,
13-Apr-22,80J,7336,,Jour,,922760616,6,28-Apr-22,,
14-Apr-22,4631,2067N,,Jour,,922760540,7,18-Apr-22,,
08-Apr-22,2024,2067N,,Jour,,,7,19-Apr-22,,
11-Apr-22,3861,2067N,,Nuit,,619N,4,15-Apr-22,,
14-Apr-22,682N,922761558,,Nuit,,1368N,1,22-Aug-22,,
14-Apr-22,3902,2067N,,Jour,,8673,2,18-Apr-22,,
14-Apr-22,4863,306J,,Jour,,201327564,6,25-May-22,,
14-Apr-22,4622,498J,,Jour,,,,10-May-22,,
14-Apr-22,33J,922760875,,Jour,,201327609,7,13-Sep-22,,
14-Apr-22,4616,922761552,,Jour,,,,15-Apr-22,,
14-Apr-22,465J,922761551,,Jour,,4951,7,29-May-22,,
12-Apr-22,4050,922761550,,Nuit,,922760838,1,16-Aug-22,,
13-Apr-22,2517,922761548,,Nuit,,7208,5,,,
12-Apr-22,4563,922761549,,Nuit,,,3,01-Aug-22,,
13-Apr-22,52J,922761547,,Jour,,8004,6,20-Jul-22,,
13-Apr-22,3938,1178J,,Jour,,749N,6,04-Aug-22,,
11-Apr-22,965N,922761545,,Nuit,,,4,12-Jun-23,,
12-Apr-22,111J,10221,,Jour,,922761438,5,23-Apr-22,,
12-Apr-22,58N,922761544,,Nuit,,5131,1,25-Jul-22,,
13-Apr-22,3352,922761543,,Nuit,,9248,1,15-Apr-22,,
13-Apr-22,2583,773J,,Nuit,,6168,6,18-Nov-22,,
13-Apr-22,2582,7438,,Jour,,922761546,1,,,
13-Apr-22,2582,922761512,,Jour,,922761546,2,08-Jun-22,,
13-Apr-22,2582,201328194,,Jour,,922761546,3,29-Jun-22,,
13-Apr-22,4409,201327444,,Jour,,922761546,4,,,
17-Apr-22,363N,325N,,Nuit,,7601,3,26-Mar-23,,
15-Apr-22,4902,2067N,,Nuit,,,,20-Apr-22,,
15-Apr-22,4903,366J,,Jour,,,,08-May-22,,
15-Apr-22,4721,2183N,,Jour,,922760145,6,01-May-22,,
16-Apr-22,95N,7503,,Nuit,,10181,1,08-Sep-22,,
15-Apr-22,3258,2067N,,Jour,,,3,18-Apr-22,,
15-Apr-22,308J,922761510,,Jour,,,7,,,
15-Apr-22,4447,2067N,,Nuit,,2074N,2,18-Apr-22,,
06-Apr-22,3206,922761485,,Nuit,,922760610,5,06-May-22,,
16-Apr-22,2600,9269,,Nuit,,1940N,3,08-Sep-22,,
08-Apr-22,344J,2067N,,Jour,,922761526,,27-Apr-22,,
16-Apr-22,4048,922761559,,Nuit,,201327943,2,12-Sep-22,,
02-Apr-22,485J,380J,,Nuit,,8844,1,27-Apr-22,,
16-Apr-22,3610,2067N,,Jour,,378J,6,18-Apr-22,,
16-Apr-22,911J,922761472,,Jour,,922761470,3,15-Oct-22,,
16-Apr-22,367J,6930,,Jour,,,,10-May-22,,
13-Apr-22,4526,2067N,,Jour,,2002J,3,15-Apr-22,,
15-Apr-22,4012,922761305,,Jour,,6401,6,03-May-22,,
14-Apr-22,4007,533J,,Jour,,201328074,7,10-Feb-23,,
16-Apr-22,4265,2067N,,Jour,,,6,14-Jun-22,,
16-Apr-22,3088,922761032,,Jour,,9998,6,19-Jun-22,,
16-Apr-22,3326,8716,,Jour,,9998,7,19-Jun-22,,
16-Apr-22,4856,922760426,,Jour,,7043,5,19-Oct-22,,
16-Apr-22,4511,922759902,,Jour,,1799N,7,02-Jul-22,,
12-Apr-22,3828,874J,,Jour,,8537,5,06-Feb-23,,
16-Apr-22,3992,922761409,,Nuit,,566N,1,05-Jun-22,,
16-Apr-22,24N,6408,,Nuit,,2139N,1,07-Jan-23,,
16-Apr-22,4851,922761398,,Nuit,,,2,09-May-22,,
16-Apr-22,885N,922761553,,Nuit,,922761027,1,18-Jan-23,,
16-Apr-22,886N,922760961,,Nuit,,201327831,2,,,
16-Apr-22,363J,1181J,,Jour,,,7,07-May-22,,
16-Apr-22,851N,922761543,,Nuit,,10194,1,16-May-22,,
16-Apr-22,3352,922760602,,Nuit,,9248,1,22-Jan-23,,
16-Apr-22,461N,9541,,Nuit,,6318,2,,,
12-Apr-22,2424,735N,,Nuit,,5548,1,17-Jul-22,,
12-Apr-22,124N,8886,,Nuit,,5548,2,17-Jul-22,,
12-Apr-22,124N,9599,,Nuit,,5548,3,17-Jul-22,,
12-Apr-22,124N,10322,,Nuit,,5548,4,26-Jun-22,,
12-Apr-22,2467,1395J,,Jour,,5548,6,16-Jul-22,,
12-Apr-22,486J,7529,,Jour,,5548,7,17-Jul-22,,
19-Apr-22,4770,922761319,,Jour,,,,06-May-22,,
19-Apr-22,3463,922761244,,Jour,,922761503,6,,,
19-Apr-22,2475,2067N,,Nuit,,,,24-Apr-22,,
19-Apr-22,2098,922761011,,Jour,,,,24-Apr-22,,
19-Apr-22,3171,922761502,,Jour,,1088J,7,27-May-22,,
19-Apr-22,2087,9614,,Jour,,,1,08-Jun-22,,
19-Apr-22,267J,201328246,,Jour,,922761480,1,,,
10-Apr-22,3913,7359,,Jour,,,1,01-Jun-22,,
13-Apr-22,3903,9055,,Nuit,,922761561,1,12-Jun-22,,
13-Apr-22,314N,922761067,,Nuit,,922761561,2,08-Jun-22,,
13-Apr-22,799N,922760609,,Nuit,,922761561,3,12-Jun-22,,
13-Apr-22,551N,922761448,,Nuit,,922761561,4,12-Jun-22,,
13-Apr-22,2523,201327814,,Jour,,922761561,6,12-Jun-22,,
13-Apr-22,4324,1292J,,Jour,,922761561,7,12-Jun-22,,
14-Apr-22,2046,922761560,,Jour,,8849,6,08-May-22,,
13-Apr-22,744N,5088,,Nuit,,922761557,1,24-Apr-22,,
13-Apr-22,3934,201328219,,Nuit,,922761557,2,08-Sep-22,,
13-Apr-22,904N,922760196,,Nuit,,922761557,3,26-May-23,,
13-Apr-22,3935,922761189,,Jour,,922761557,6,31-Aug-22,,
13-Apr-22,3776,9816,,Jour,,922761557,7,24-Apr-22,,
10-Apr-22,3912,922759770,,Jour,,,6,10-Jan-23,,
13-Apr-22,4391,922760214,,Nuit,,922761556,1,11-Jan-23,,
13-Apr-22,2155,285N,,Nuit,,922761556,2,04-Aug-22,,
13-Apr-22,2155,5738,,Nuit,,922761556,3,23-Dec-22,,
13-Apr-22,4057,201327871,,Nuit,,922761556,4,06-Sep-22,,
13-Apr-22,4392,8839,,Jour,,922761556,6,11-Jan-23,,
16-Mar-22,3912,1196N,,Jour,,,7,21-Apr-22,,
15-Apr-22,4777,922761576,,Nuit,,9133,2,14-Jul-22,,
16-Apr-22,4217,922761575,,Nuit,,8181,5,29-Aug-22,,
